price,competitor_price,demand,season,promotion,stock,rating,competitor_stock
120.3,130.87,560.0,Holiday,0,57,3.52,0
112.22,115.53,385.0,Regular,0,78,4.12,1
91.01,73.85,393.0,Regular,0,47,3.33,1
58.46,74.14,486.0,Regular,1,45,3.35,1
179.71,160.94,259.0,Weekend,0,103,3.02,0
171.94,181.87,414.0,Weekend,1,110,4.23,1
199.96,210.31,330.0,Regular,0,84,4.99,1
199.5,217.62,380.0,Weekend,0,93,4.78,1
133.31,115.48,376.0,Weekend,0,80,4.41,1
165.35,169.22,428.0,Weekend,1,20,4.57,0
191.71,188.83,276.0,Regular,0,179,3.83,0
177.45,170.67,339.0,Holiday,0,51,3.6,0
87.1,70.71,408.0,Weekend,0,174,3.74,1
117.58,120.09,487.0,Holiday,1,160,3.16,1
69.37,68.54,384.0,Regular,0,36,4.27,1
193.11,177.29,263.0,Regular,1,175,3.35,0
140.93,145.43,458.0,Holiday,1,108,4.53,1
84.3,93.81,468.0,Regular,1,71,3.38,1
150.76,161.45,444.0,Holiday,0,133,3.46,1
142.72,158.93,356.0,Regular,1,183,4.91,0
103.72,100.1,357.0,Regular,0,66,3.21,0
67.03,85.16,423.0,Regular,0,179,4.0,1
150.74,165.35,591.0,Holiday,1,51,3.13,0
128.05,119.91,311.0,Regular,0,114,3.18,1
165.85,152.22,322.0,Regular,1,142,4.27,1
128.02,125.44,367.0,Regular,0,126,4.26,1
177.83,173.9,382.0,Weekend,1,147,3.39,1
132.79,135.81,533.0,Holiday,0,99,4.74,1
134.14,137.48,380.0,Regular,1,108,4.4,1
181.5,191.5,341.0,Weekend,0,59,3.6,1
110.52,110.92,406.0,Regular,0,47,3.5,1
70.1,54.3,406.0,Weekend,1,100,4.51,1
54.32,68.65,447.0,Regular,1,50,4.47,0
163.27,155.66,425.0,Holiday,0,138,3.3,0
143.05,161.9,463.0,Holiday,0,106,3.7,0
155.61,140.33,402.0,Holiday,0,50,3.43,0
81.94,100.27,524.0,Holiday,0,173,3.59,1
70.46,54.1,398.0,Regular,0,23,3.58,1
52.18,41.42,431.0,Regular,1,126,4.95,1
102.59,84.45,318.0,Regular,0,126,4.5,0
138.49,146.69,411.0,Regular,0,126,4.56,1
108.84,122.85,466.0,Regular,1,136,3.55,1
115.62,112.98,451.0,Weekend,0,98,3.0,1
185.62,202.76,347.0,Weekend,0,42,3.12,1
102.24,105.85,439.0,Weekend,1,124,4.11,1
127.1,132.3,373.0,Regular,1,190,3.57,1
167.55,181.36,503.0,Holiday,1,173,3.39,0
109.48,101.35,388.0,Holiday,1,135,3.1,1
143.31,137.48,302.0,Regular,0,74,4.75,1
179.35,195.59,380.0,Regular,0,194,4.2,1
192.43,208.47,354.0,Regular,1,163,3.21,1
72.06,91.12,409.0,Regular,0,77,4.53,1
188.99,205.06,361.0,Regular,0,126,4.51,1
123.82,108.91,373.0,Weekend,1,20,3.58,1
88.74,101.69,463.0,Regular,1,146,3.38,1
118.87,115.26,367.0,Regular,0,192,4.63,1
197.0,216.64,357.0,Weekend,1,113,3.66,1
123.89,122.78,432.0,Weekend,1,153,4.69,1
99.31,101.47,393.0,Weekend,1,71,3.09,1
145.01,146.2,380.0,Weekend,1,38,4.0,0
86.02,78.89,343.0,Regular,0,121,3.36,1
61.38,44.38,431.0,Weekend,1,190,4.34,1
69.33,85.16,559.0,Weekend,1,38,4.99,1
69.21,81.31,455.0,Regular,1,58,3.83,1
72.79,58.37,420.0,Regular,1,127,3.2,0
70.82,81.89,396.0,Regular,0,179,3.64,1
146.13,151.17,399.0,Regular,0,84,4.78,1
77.28,73.65,429.0,Weekend,0,66,4.53,1
101.85,92.01,335.0,Regular,1,160,3.46,1
184.52,198.91,409.0,Holiday,1,93,4.91,1
121.09,129.1,445.0,Holiday,0,183,4.24,0
150.13,152.04,356.0,Weekend,0,174,3.34,0
75.85,80.23,504.0,Weekend,1,91,4.14,0
78.84,62.49,344.0,Regular,0,171,3.9,1
56.13,55.09,396.0,Regular,0,167,4.64,1
75.34,63.09,394.0,Regular,0,105,3.69,1
91.79,80.12,396.0,Weekend,1,28,4.75,1
76.55,83.0,404.0,Regular,1,139,4.62,0
63.31,79.76,442.0,Regular,0,186,4.35,1
68.1,64.25,416.0,Weekend,0,133,3.52,0
119.12,107.43,416.0,Regular,1,20,4.94,1
80.95,86.9,593.0,Holiday,1,30,4.1,1
104.64,119.49,484.0,Holiday,1,124,4.82,0
125.51,135.45,365.0,Regular,0,20,3.43,1
153.56,168.31,412.0,Regular,0,100,4.97,1
55.9,57.36,472.0,Weekend,1,142,4.63,1
169.91,179.99,317.0,Regular,0,191,4.9,1
144.19,129.79,302.0,Regular,0,70,3.42,0
62.26,56.19,434.0,Regular,1,36,3.86,1
181.04,176.62,339.0,Weekend,1,122,3.2,1
188.13,188.58,395.0,Holiday,1,126,3.27,1
59.16,76.32,502.0,Weekend,1,139,3.57,0
91.53,106.5,450.0,Regular,0,131,4.9,1
170.93,156.31,321.0,Weekend,0,42,4.33,0
162.24,149.15,293.0,Weekend,0,188,3.63,1
77.68,71.98,463.0,Weekend,0,145,4.91,1
81.4,73.03,395.0,Regular,0,78,4.48,1
105.57,110.16,369.0,Regular,1,125,4.81,1
122.68,138.79,359.0,Regular,0,113,4.85,0
142.74,161.23,403.0,Weekend,0,44,4.5,0
105.34,111.48,460.0,Holiday,0,164,3.49,1
119.38,132.91,404.0,Regular,1,129,4.99,1
162.12,163.13,368.0,Regular,0,38,3.65,1
55.5,43.84,414.0,Regular,1,101,4.34,1
87.87,88.85,362.0,Regular,0,65,4.69,0
157.0,159.21,313.0,Regular,1,54,3.35,1
184.28,193.98,387.0,Regular,1,42,4.22,0
126.75,115.55,386.0,Regular,0,128,3.75,1
129.82,124.55,337.0,Regular,1,63,3.49,0
66.08,60.64,426.0,Holiday,0,28,3.02,0
117.11,135.49,483.0,Weekend,1,179,4.74,0
129.89,127.65,335.0,Regular,1,109,3.27,1
86.37,96.57,416.0,Weekend,0,112,4.76,1
90.39,100.42,454.0,Regular,0,61,4.2,1
106.59,97.21,508.0,Holiday,0,166,4.24,1
53.01,55.89,480.0,Weekend,1,112,4.66,1
98.31,114.08,441.0,Weekend,0,136,4.02,0
81.72,80.73,506.0,Holiday,1,146,3.71,0
99.12,116.93,591.0,Holiday,1,54,3.28,1
67.96,56.54,491.0,Holiday,1,155,4.14,1
183.58,166.55,268.0,Regular,0,130,4.11,0
139.04,154.7,472.0,Holiday,0,62,3.59,1
151.87,165.77,363.0,Weekend,0,64,4.2,1
168.38,188.08,448.0,Holiday,0,153,3.88,1
124.77,131.94,381.0,Regular,0,32,4.61,1
63.04,80.51,502.0,Regular,0,30,4.12,1
130.57,143.64,401.0,Regular,0,121,4.87,1
138.03,151.8,452.0,Weekend,0,154,4.04,0
161.82,164.58,406.0,Weekend,0,74,4.77,1
114.75,110.04,381.0,Regular,0,38,4.04,0
69.14,86.52,416.0,Regular,0,126,4.12,1
92.57,89.85,533.0,Holiday,0,25,3.73,1
104.46,106.02,427.0,Weekend,0,28,3.8,0
146.89,144.73,422.0,Weekend,1,167,4.87,1
135.62,138.21,543.0,Holiday,0,44,3.45,1
103.41,102.23,388.0,Regular,1,69,3.24,1
197.98,179.9,250.0,Regular,0,91,4.66,1
140.87,156.15,414.0,Weekend,1,197,4.15,1
85.58,83.36,446.0,Weekend,1,185,3.57,0
65.27,68.83,429.0,Regular,1,85,3.86,0
72.93,58.5,438.0,Regular,1,76,4.05,1
86.89,67.03,395.0,Regular,0,41,4.18,0
74.1,63.91,481.0,Weekend,0,75,4.64,1
77.99,86.17,453.0,Regular,0,55,3.79,1
92.76,76.73,387.0,Weekend,0,198,4.35,1
76.01,92.36,581.0,Holiday,0,87,4.67,1
184.51,173.12,313.0,Weekend,0,20,4.69,1
62.04,50.22,441.0,Regular,0,67,3.51,1
128.68,115.94,362.0,Weekend,0,180,3.7,0
111.56,92.12,359.0,Regular,0,171,4.19,0
197.36,208.23,405.0,Holiday,1,196,4.77,1
66.81,81.81,479.0,Weekend,1,77,4.58,1
109.68,114.24,568.0,Holiday,0,67,4.17,1
195.42,182.95,306.0,Weekend,0,118,4.97,1
179.83,171.24,359.0,Holiday,0,145,3.88,1
172.56,171.6,385.0,Weekend,1,133,4.68,1
88.69,106.86,515.0,Weekend,0,109,4.64,1
75.63,65.53,461.0,Weekend,1,132,4.82,0
150.3,159.56,346.0,Regular,0,190,4.98,1
189.41,186.98,320.0,Weekend,0,188,3.99,1
133.51,125.43,393.0,Regular,1,126,3.39,0
135.74,133.98,372.0,Regular,1,173,3.92,1
92.0,74.85,444.0,Weekend,1,124,4.71,0
165.42,177.37,314.0,Regular,0,196,4.67,1
78.06,67.79,454.0,Regular,1,152,3.67,0
98.55,107.57,438.0,Weekend,0,191,3.09,1
113.82,96.55,336.0,Regular,0,37,4.02,1
126.14,144.35,371.0,Regular,0,131,3.95,1
86.36,74.08,430.0,Regular,0,59,3.17,1
67.23,82.54,425.0,Regular,1,121,4.59,1
141.59,153.97,387.0,Weekend,0,132,3.57,1
93.29,112.01,451.0,Weekend,1,193,4.29,0
137.19,136.3,319.0,Regular,0,77,3.2,1
73.15,82.25,456.0,Regular,0,104,4.72,1
122.17,117.0,410.0,Regular,1,171,4.48,1
129.89,117.26,322.0,Regular,1,175,3.78,1
57.77,55.5,471.0,Weekend,1,65,4.26,0
100.49,87.12,441.0,Weekend,1,91,3.37,1
70.16,89.44,452.0,Regular,0,52,4.97,1
59.51,43.36,462.0,Regular,1,86,4.59,1
198.49,202.06,312.0,Regular,1,132,4.58,0
98.35,103.41,450.0,Regular,0,103,3.31,1
171.48,173.0,343.0,Weekend,0,182,3.04,1
88.2,94.68,376.0,Regular,0,58,4.17,1
152.23,136.87,305.0,Regular,0,194,3.29,1
164.03,166.23,384.0,Regular,1,90,4.56,1
139.35,130.83,350.0,Weekend,0,24,3.83,1
120.74,138.34,435.0,Weekend,1,184,3.68,1
111.78,122.26,431.0,Regular,0,20,3.15,1
102.33,121.23,448.0,Holiday,0,144,4.99,1
189.43,170.93,305.0,Regular,1,154,4.91,0
174.59,166.0,371.0,Holiday,0,132,3.26,1
194.75,182.57,334.0,Weekend,0,27,3.67,1
68.64,49.09,438.0,Regular,1,127,3.78,1
159.63,149.32,346.0,Weekend,1,145,3.59,1
190.75,197.9,341.0,Regular,0,145,4.87,1
77.18,66.43,423.0,Weekend,0,47,4.44,1
59.97,60.33,440.0,Regular,0,173,4.91,1
161.17,176.68,379.0,Weekend,1,53,4.75,1
136.17,143.92,399.0,Holiday,1,115,4.51,0
176.27,172.06,328.0,Regular,0,41,4.39,1
70.97,65.86,434.0,Regular,1,143,4.73,1
169.29,167.52,321.0,Weekend,0,167,4.37,1
80.24,67.33,331.0,Regular,0,161,3.38,0
74.55,79.91,417.0,Regular,0,170,4.3,0
74.64,69.21,371.0,Regular,0,86,4.03,1
172.19,186.28,325.0,Regular,0,166,4.96,1
149.78,160.04,410.0,Weekend,1,97,4.02,1
128.46,132.88,469.0,Weekend,0,58,3.08,1
103.82,98.39,438.0,Weekend,1,184,3.53,1
181.58,169.98,273.0,Regular,1,118,4.83,1
108.87,119.91,483.0,Weekend,1,148,4.92,0
172.49,171.95,375.0,Holiday,0,38,4.46,1
115.87,104.86,423.0,Weekend,0,34,3.11,0
106.54,94.35,383.0,Weekend,1,20,3.05,0
119.4,106.02,375.0,Regular,0,50,3.96,1
95.21,106.29,410.0,Regular,1,199,5.0,1
162.14,151.3,290.0,Regular,0,190,4.74,1
125.41,126.47,384.0,Regular,0,193,4.87,1
84.83,82.89,461.0,Regular,1,105,4.25,1
184.94,188.12,303.0,Regular,1,69,4.72,1
107.58,122.67,448.0,Weekend,0,39,3.64,1
131.53,146.24,386.0,Holiday,0,124,3.05,1
185.97,184.01,380.0,Weekend,1,62,4.84,1
143.64,124.25,380.0,Weekend,0,24,3.44,1
67.53,64.59,396.0,Regular,0,85,4.46,1
190.97,195.22,290.0,Regular,0,159,4.32,0
144.16,146.47,389.0,Weekend,0,147,3.32,1
100.24,106.29,394.0,Regular,0,90,3.39,1
70.89,57.05,382.0,Regular,0,85,3.66,1
169.1,174.97,401.0,Holiday,1,92,4.51,1
143.01,130.32,300.0,Regular,1,174,3.08,0
130.02,140.04,348.0,Regular,1,175,3.81,1
184.08,177.65,307.0,Regular,0,184,4.33,1
168.29,176.69,373.0,Regular,0,98,3.34,1
72.75,54.67,458.0,Weekend,1,38,3.24,1
96.76,93.07,489.0,Holiday,0,198,3.78,0
87.27,95.47,513.0,Weekend,1,32,3.57,1
161.59,150.67,260.0,Regular,0,64,4.3,0
55.03,66.84,488.0,Weekend,1,25,4.94,1
135.48,140.71,411.0,Weekend,1,148,3.01,1
164.37,167.87,315.0,Regular,0,125,4.8,0
181.51,175.66,323.0,Regular,0,140,3.87,1
101.31,100.61,378.0,Regular,0,44,4.33,1
173.19,177.08,370.0,Holiday,0,173,4.7,0
66.59,65.49,577.0,Holiday,0,160,4.15,1
176.97,184.9,540.0,Holiday,1,38,3.19,1
69.12,66.47,421.0,Regular,0,157,3.28,0
109.59,97.68,386.0,Holiday,0,192,4.58,1
169.59,158.15,318.0,Regular,0,90,3.46,0
72.49,52.72,386.0,Regular,0,34,4.14,1
84.39,76.43,440.0,Weekend,0,126,3.86,1
158.34,168.29,367.0,Weekend,1,178,3.61,0
158.01,169.77,321.0,Regular,1,145,4.57,1
146.17,134.27,300.0,Regular,0,155,4.46,1
154.09,172.45,358.0,Regular,0,49,4.29,0
131.41,131.5,487.0,Holiday,1,117,3.75,0
87.77,104.45,554.0,Holiday,0,116,3.45,1
101.85,110.13,461.0,Regular,0,20,4.03,0
77.24,86.14,435.0,Regular,1,35,4.63,0
186.27,169.67,319.0,Holiday,0,133,4.15,1
137.51,126.31,342.0,Regular,0,30,4.94,1
110.13,90.48,359.0,Regular,1,174,3.03,1
119.3,127.95,392.0,Weekend,0,105,5.0,1
192.09,185.87,324.0,Regular,1,187,4.38,1
73.0,84.47,554.0,Holiday,0,191,4.67,0
137.93,131.49,408.0,Regular,1,89,3.67,0
125.88,138.66,354.0,Regular,0,139,4.02,1
141.72,126.95,335.0,Weekend,0,195,4.59,1
52.72,39.65,453.0,Regular,1,187,4.52,0
180.82,174.45,283.0,Regular,1,58,3.67,1
189.82,186.16,317.0,Regular,0,150,3.65,1
134.77,128.72,368.0,Weekend,1,20,4.33,0
154.5,165.04,340.0,Regular,0,42,4.87,1
188.37,172.25,331.0,Regular,1,134,3.88,0
156.09,150.13,315.0,Regular,1,181,3.71,1
72.88,86.37,446.0,Regular,0,164,4.79,1
136.44,119.12,466.0,Holiday,0,67,4.37,0
141.01,158.7,391.0,Weekend,0,110,3.78,1
113.62,133.07,483.0,Regular,1,72,3.11,1
160.47,144.01,370.0,Holiday,0,80,4.44,0
190.16,181.81,278.0,Regular,1,122,3.71,1
188.84,183.73,277.0,Regular,0,121,3.14,1
117.63,128.68,429.0,Weekend,1,158,4.22,1
66.99,70.82,409.0,Regular,1,162,3.65,1
197.73,203.5,386.0,Weekend,1,109,3.68,1
175.83,186.14,353.0,Regular,1,137,3.96,0
68.7,53.42,415.0,Holiday,0,158,4.43,1
188.13,201.45,362.0,Weekend,0,154,3.55,1
180.48,188.71,501.0,Holiday,1,66,3.16,1
127.83,130.92,397.0,Regular,0,155,3.85,0
138.69,154.28,496.0,Weekend,1,24,3.11,1
109.85,117.86,484.0,Weekend,1,106,4.39,1
58.21,46.28,404.0,Weekend,1,110,4.92,1
100.28,97.47,396.0,Weekend,0,82,4.32,1
170.43,170.19,325.0,Regular,0,40,3.55,1
50.69,32.9,443.0,Holiday,1,138,3.36,0
100.02,118.21,465.0,Regular,0,140,3.47,1
109.73,94.87,327.0,Regular,1,121,3.44,0
130.61,138.51,367.0,Regular,0,109,3.63,1
187.98,188.23,315.0,Weekend,0,159,3.19,0
101.95,82.98,365.0,Regular,0,131,4.79,1
102.04,119.03,507.0,Weekend,1,158,4.77,0
160.63,174.7,389.0,Regular,0,157,4.23,1
117.83,118.8,361.0,Regular,0,138,3.12,1
83.69,72.85,439.0,Regular,1,35,4.61,1
117.87,102.73,361.0,Regular,1,162,3.12,0
71.13,65.66,455.0,Regular,1,138,3.21,0
76.46,66.68,352.0,Regular,0,103,3.65,1
124.76,125.02,397.0,Weekend,1,151,3.86,1
112.84,131.5,405.0,Weekend,0,41,3.71,1
187.23,190.23,400.0,Weekend,1,182,3.33,1
104.36,119.96,416.0,Weekend,1,161,3.22,0
137.09,143.12,314.0,Regular,0,113,4.72,1
144.84,143.85,391.0,Regular,0,50,3.73,1
51.96,66.15,536.0,Holiday,1,89,3.44,1
149.53,148.39,386.0,Regular,0,110,3.97,1
76.71,91.45,503.0,Weekend,1,147,3.07,0
194.16,185.82,295.0,Regular,0,30,4.2,1
72.3,57.45,437.0,Regular,1,55,3.5,1
112.19,126.41,384.0,Regular,0,99,4.2,1
62.8,66.3,403.0,Regular,0,43,4.23,1
199.53,215.09,349.0,Weekend,0,187,4.62,0
125.33,142.84,398.0,Regular,0,132,3.46,1
139.31,121.45,402.0,Weekend,0,61,3.93,1
60.06,60.1,411.0,Weekend,0,40,4.92,1
162.49,157.49,320.0,Regular,0,115,4.45,1
81.49,86.52,510.0,Holiday,1,70,4.95,0
184.71,196.45,341.0,Regular,0,100,4.85,0
80.77,71.99,440.0,Regular,1,74,4.22,1
78.6,80.88,408.0,Weekend,0,143,3.53,1
55.48,63.83,444.0,Regular,0,151,4.51,0
120.81,106.19,384.0,Weekend,0,81,4.4,1
134.73,147.29,425.0,Regular,1,106,4.18,0
59.86,64.1,441.0,Regular,0,172,4.4,1
166.33,184.31,366.0,Weekend,0,161,4.23,1
117.99,111.57,461.0,Weekend,0,60,4.04,1
128.66,112.98,383.0,Weekend,0,185,3.83,1
116.11,116.37,386.0,Regular,0,60,3.09,1
110.11,93.55,528.0,Holiday,0,64,4.73,1
133.95,152.73,441.0,Holiday,0,145,4.73,1
73.29,54.83,368.0,Regular,1,115,4.19,1
77.29,87.43,453.0,Regular,0,163,3.54,1
179.27,180.27,280.0,Regular,0,38,3.06,1
191.92,186.66,246.0,Regular,0,56,3.0,1
106.0,88.63,360.0,Regular,0,104,3.15,1
90.61,95.5,368.0,Regular,0,45,3.72,0
146.6,150.01,387.0,Holiday,1,113,3.38,1
111.31,102.55,337.0,Regular,1,123,3.53,1
53.81,70.22,618.0,Holiday,0,144,4.4,0
73.42,65.59,463.0,Weekend,0,160,4.92,1
157.4,155.38,296.0,Regular,0,110,3.41,1
148.84,150.59,361.0,Weekend,0,106,3.93,1
54.06,38.07,368.0,Regular,1,181,4.98,1
83.3,100.58,454.0,Weekend,1,142,4.86,0
84.66,79.64,412.0,Weekend,0,117,3.7,1
150.78,134.02,298.0,Regular,1,42,3.64,1
52.96,48.45,398.0,Regular,0,127,3.48,0
65.62,69.62,456.0,Regular,0,167,3.31,1
169.99,170.53,369.0,Regular,0,73,3.92,0
76.78,84.56,502.0,Holiday,0,78,3.68,1
147.91,130.13,277.0,Regular,1,167,4.49,0
85.73,77.11,574.0,Holiday,1,58,3.47,1
64.92,77.69,494.0,Regular,1,97,4.47,0
86.48,69.67,350.0,Weekend,0,110,3.58,1
158.34,172.56,352.0,Regular,1,179,4.19,1
178.35,162.03,283.0,Regular,1,188,4.28,0
174.53,187.91,374.0,Holiday,0,88,4.34,0
109.58,104.01,372.0,Regular,0,87,3.35,0
150.21,154.7,351.0,Weekend,1,106,3.57,1
80.75,66.86,452.0,Weekend,1,40,3.49,1
93.97,76.62,398.0,Regular,1,171,4.15,1
184.45,173.09,373.0,Holiday,0,163,3.15,0
51.95,37.06,404.0,Weekend,0,51,4.04,1
62.83,55.32,455.0,Regular,1,173,3.17,1
81.18,81.76,427.0,Regular,1,22,3.67,1
53.98,57.53,486.0,Holiday,0,101,4.37,1
77.22,88.81,418.0,Regular,0,140,3.83,1
137.46,143.71,361.0,Regular,1,135,3.56,1
113.21,117.56,410.0,Regular,1,154,4.23,1
183.9,180.37,287.0,Regular,1,107,4.48,0
172.62,171.57,336.0,Regular,0,163,3.51,1
101.27,97.85,403.0,Regular,1,72,3.6,1
88.91,102.6,525.0,Weekend,0,23,4.28,0
106.95,96.15,566.0,Holiday,1,192,4.93,1
138.54,118.77,305.0,Regular,0,51,3.43,1
90.21,96.26,398.0,Regular,1,102,4.31,1
143.62,131.72,341.0,Regular,1,121,4.81,1
111.41,127.02,559.0,Holiday,1,77,3.92,1
132.81,147.17,405.0,Weekend,0,32,3.63,1
115.42,98.49,322.0,Regular,0,169,4.33,1
94.17,78.43,383.0,Regular,1,63,3.06,1
192.27,192.07,288.0,Regular,0,191,3.72,1
164.54,168.91,352.0,Regular,0,49,3.52,1
71.02,62.01,414.0,Weekend,1,170,3.45,0
180.27,188.94,310.0,Regular,0,31,3.36,1
123.11,126.91,368.0,Regular,1,33,4.47,1
184.18,177.18,367.0,Weekend,0,55,4.91,1
169.98,150.99,359.0,Weekend,1,64,3.77,1
113.78,123.79,445.0,Regular,1,43,3.1,1
53.37,41.96,477.0,Regular,1,138,4.44,0
90.3,103.68,419.0,Weekend,1,150,4.08,0
131.25,128.06,399.0,Holiday,0,97,4.45,1
145.02,148.1,551.0,Holiday,1,198,4.3,1
88.68,103.6,457.0,Weekend,1,57,4.81,0
70.9,85.45,477.0,Regular,0,111,3.28,1
175.24,170.1,310.0,Regular,0,106,3.34,1
197.66,186.02,343.0,Regular,1,39,3.68,1
128.85,139.86,369.0,Regular,0,116,3.98,1
75.75,73.08,559.0,Holiday,0,21,4.85,1
90.85,78.53,434.0,Holiday,0,173,4.81,1
52.76,68.94,493.0,Weekend,0,21,4.74,1
187.14,175.07,389.0,Holiday,1,61,3.45,1
67.66,48.69,479.0,Holiday,0,59,4.46,1
136.48,117.29,322.0,Regular,0,156,3.77,1
91.11,96.0,449.0,Regular,1,149,4.86,1
133.13,139.59,356.0,Regular,0,175,3.43,1
147.71,140.15,400.0,Regular,1,22,3.28,1
174.46,167.26,371.0,Regular,1,35,4.68,1
80.96,74.54,429.0,Regular,1,151,4.43,1
51.65,58.86,548.0,Weekend,1,42,4.64,0
70.53,52.86,332.0,Regular,0,121,3.32,1
185.0,202.17,391.0,Holiday,0,96,4.77,1
181.08,169.98,258.0,Weekend,0,153,4.36,0
139.61,159.6,487.0,Weekend,0,74,4.3,1
140.08,126.94,329.0,Regular,0,155,4.17,0
149.76,160.62,406.0,Regular,0,92,4.53,1
76.31,65.24,353.0,Regular,0,117,3.83,0
187.16,170.4,223.0,Regular,0,100,3.27,1
112.82,127.81,408.0,Regular,0,133,4.08,0
107.47,121.82,380.0,Regular,0,86,4.5,1
127.84,123.98,394.0,Regular,0,60,3.31,1
57.04,65.14,465.0,Regular,1,59,3.45,1
74.94,77.23,514.0,Weekend,1,122,4.39,0
160.71,174.82,422.0,Weekend,1,174,3.54,1
62.42,55.02,440.0,Regular,1,58,3.34,0
140.47,141.42,492.0,Holiday,1,72,4.78,0
86.8,86.22,410.0,Regular,1,59,3.32,1
108.39,102.55,418.0,Regular,0,71,3.69,1
93.3,108.96,422.0,Regular,0,56,3.86,1
103.35,89.99,391.0,Weekend,1,86,3.95,1
157.86,143.84,318.0,Regular,0,166,3.72,1
94.57,97.64,427.0,Weekend,0,181,4.83,0
134.96,141.26,417.0,Regular,0,104,4.32,0
121.41,109.19,381.0,Regular,0,85,3.72,1
149.55,145.18,324.0,Regular,1,157,3.72,1
190.52,208.39,298.0,Regular,0,71,4.01,1
159.89,149.75,312.0,Weekend,0,189,3.07,1
82.24,88.98,415.0,Regular,0,21,4.85,1
54.68,64.28,487.0,Weekend,1,148,3.45,1
89.34,87.26,471.0,Weekend,1,197,4.4,0
139.26,156.76,563.0,Holiday,0,183,4.56,1
57.71,67.18,519.0,Regular,1,116,4.65,1
124.45,122.77,409.0,Weekend,0,41,3.33,1
139.53,142.3,427.0,Weekend,1,132,4.07,1
100.14,107.84,435.0,Regular,1,101,3.17,1
165.64,169.32,349.0,Regular,1,183,4.61,0
65.99,81.14,559.0,Holiday,0,140,3.97,1
61.27,55.55,387.0,Regular,0,22,3.32,0
159.23,151.22,345.0,Regular,0,191,4.44,0
124.32,112.88,507.0,Holiday,0,137,3.66,1
153.26,134.77,311.0,Regular,0,163,3.23,1
115.22,96.94,364.0,Regular,0,158,3.92,1
86.96,101.76,398.0,Regular,0,29,3.47,0
172.87,180.0,383.0,Weekend,1,198,4.9,1
169.91,176.33,299.0,Regular,0,189,3.72,1
154.2,158.79,487.0,Holiday,1,44,4.14,1
90.82,104.79,415.0,Regular,1,139,4.9,1
138.53,137.75,447.0,Holiday,1,25,3.79,1
104.15,118.96,441.0,Weekend,1,129,3.72,1
63.74,58.12,470.0,Holiday,1,191,3.32,1
187.6,204.67,396.0,Regular,1,27,4.88,1
70.52,78.47,432.0,Weekend,0,181,4.6,1
192.54,182.82,308.0,Weekend,0,60,3.44,1
116.9,119.46,450.0,Weekend,1,129,3.67,0
77.77,79.09,441.0,Regular,0,20,4.83,1
131.29,116.8,365.0,Weekend,0,150,4.07,1
180.94,184.59,339.0,Regular,1,71,4.11,1
159.83,152.43,448.0,Holiday,0,121,4.3,0
170.98,153.08,409.0,Holiday,1,96,4.52,1
148.82,166.76,332.0,Regular,0,190,4.88,1
153.84,159.5,410.0,Regular,1,66,4.6,1
177.38,192.46,445.0,Holiday,0,133,4.87,1
87.45,94.49,525.0,Holiday,1,102,4.64,1
123.41,117.69,419.0,Holiday,0,38,3.09,1
83.18,83.69,395.0,Regular,1,89,3.24,1
198.15,205.18,317.0,Weekend,0,66,4.77,1
191.61,210.02,336.0,Regular,0,136,3.06,0
55.91,46.06,422.0,Holiday,0,97,4.59,1
155.84,170.84,538.0,Holiday,0,24,4.7,1
188.79,205.75,437.0,Weekend,1,83,3.83,1
77.09,83.9,473.0,Regular,0,126,3.71,0
135.19,152.44,407.0,Regular,0,192,3.39,0
187.32,183.24,483.0,Holiday,0,192,3.1,1
55.09,73.21,448.0,Regular,1,55,4.49,1
154.61,162.72,402.0,Weekend,0,156,3.15,0
94.6,76.28,318.0,Regular,0,170,4.89,0
188.66,204.93,321.0,Regular,1,179,3.59,0
195.66,195.04,347.0,Weekend,1,192,4.59,1
191.64,190.05,283.0,Regular,1,175,3.12,1
121.13,123.79,352.0,Regular,1,199,4.07,0
179.31,165.28,327.0,Weekend,0,30,3.7,1
176.68,175.45,283.0,Regular,1,166,3.06,0
97.87,111.11,455.0,Weekend,1,83,4.31,0
174.34,154.96,263.0,Regular,1,84,4.89,1
55.55,46.47,440.0,Weekend,0,92,3.02,1
139.44,119.54,370.0,Regular,1,76,3.54,1
84.5,81.13,430.0,Weekend,0,85,4.41,0
68.09,77.22,482.0,Holiday,1,151,4.74,1
61.54,73.49,457.0,Weekend,0,176,3.38,1
154.44,172.25,480.0,Holiday,0,23,3.14,1
100.98,105.32,359.0,Regular,0,143,3.02,1
158.72,148.9,349.0,Weekend,0,148,3.43,1
59.8,76.77,530.0,Regular,1,111,3.14,0
97.29,108.31,485.0,Weekend,1,37,3.72,1
130.92,133.9,414.0,Regular,1,160,3.88,1
168.61,176.43,367.0,Regular,0,89,3.96,1
97.81,114.79,416.0,Regular,1,196,3.28,0
143.88,152.38,397.0,Regular,1,194,3.93,1
182.9,177.63,319.0,Regular,0,122,3.02,1
142.38,150.9,360.0,Regular,1,105,3.48,0
84.94,66.56,465.0,Weekend,0,49,3.74,1
53.66,49.12,470.0,Regular,0,174,3.24,1
180.51,176.77,306.0,Regular,0,126,4.63,1
53.19,39.86,484.0,Holiday,0,175,3.4,0
181.21,162.13,252.0,Regular,0,149,4.51,1
129.34,114.68,366.0,Weekend,0,39,3.95,0
